Ticker,Probability,ret5,rel20,rsi14,vol_spike,bb_pos,above_sma20,above_sma50,ML_Probability
BBAI,20.24103913876362,-0.1728486648983601,-0.066036870350129,41.82998456701754,1.3489891184089582,0.1930456735706736,0.0,0.0,50.1294962677303
BMNU,4.895885755507096,-0.4955985746262348,-0.3382394584635803,38.49972140073707,1.392137076046331,0.2135309129292324,0.0,0.0,48.10702515409178
DJT,99.52529531345536,0.3254812689970003,0.3846849429353567,67.89826773360986,10.52160014763266,1.0,1.0,1.0,48.21927044729827
ETHA,16.576999267005213,-0.1355618749628876,-0.0730431498868227,38.614323995990205,1.0136939808688128,0.1910521203390159,0.0,0.0,50.10652797708451
IBIT,13.396478692882932,-0.0779270187620142,-0.0736858968111437,37.2052694555995,0.4033107423372427,0.1215309793855961,0.0,0.0,49.339687875652956
INTC,28.87379381056574,-0.0811186573655377,0.0133757775091249,43.02604385152271,0.5344936061373132,0.2979045323048461,0.0,0.0,50.023220887435336
MSOS,99.50454645850677,0.4787233927876984,0.8388716470880848,59.84231471403288,3.0080548258514748,0.8095153676094817,1.0,1.0,48.88116162117438
MU,92.1907183084673,-0.0279733651883048,0.0913706970481011,57.02795774749031,2.0035525300227675,0.75462535795069,1.0,1.0,49.85997491527683
NVDA,18.0363597644332,-0.0372242614502908,-0.086686754554023,41.45043523557594,0.6047949966539055,0.1371573627643064,0.0,0.0,49.84436206858785
ONDS,47.2478136805348,-0.1230599283835031,0.0340065459027882,49.60737131283686,0.6377830460272899,0.4030735310242189,0.0,1.0,50.64292479351229
OPEN,15.851645510093082,-0.1028369307595941,-0.075219180364032,42.04381584539301,0.7139597871417002,0.1699782484872634,0.0,0.0,49.881469669898145
QQQ,43.60294622736638,-0.0266632440616876,-0.0056067899175884,46.029533665585454,1.0376395126305074,0.3899257569713833,0.0,0.0,49.784519884181826
SOXL,31.74925568876943,-0.2049272689942444,0.0580829546785153,44.80734331780472,0.7769479545099374,0.3762076602650976,0.0,0.0,50.52225420140001
SPY,58.602374785117874,-0.0186020976567837,4.522623711267215e-05,48.47075799185374,0.8734721757027603,0.446419289919417,0.0,1.0,50.04729360358864
SQQQ,68.6379365500778,0.0812693836418767,-0.06854232274847,53.33855213823092,0.5898960714518283,0.5957451568155098,1.0,1.0,48.09382180498591
TLRY,99.30741711211584,0.489549177916931,0.2873502668153096,58.70731109763691,3.2370230442767927,0.877360116734468,1.0,1.0,48.51450911331476
TQQQ,36.04571946316485,-0.0828426326917716,0.0080595171674118,44.3336017540828,0.966157321732441,0.3520705905336148,0.0,0.0,49.61999372897685
TSLA,95.8074679374047,0.0828894789647309,0.1772222897771136,62.86182929753134,0.9296075818067736,0.8922467258123835,1.0,1.0,49.088781073719346
TSLL,98.08741671813424,0.1631168514103085,0.3765959765661364,61.61889141628712,0.8654615263019635,0.8982307550063757,1.0,1.0,48.363307061288914
TZA,30.127555653380558,0.0971385532975768,-0.2130104909177776,45.70452513473616,1.0750229427756814,0.4198862765167664,0.0,0.0,48.689733224188586
