Ticker,Probability,ret5,rel20,rsi14,vol_spike,bb_pos,above_sma20,above_sma50,ML_Probability
ABR,21.97688861385248,-0.034464554869746,-0.2503475786821298,18.303206753410507,0.8247663203316438,0.189095441241393,0.0,0.0,47.82647125300324
ACHC,8.674621039280272,-0.2065646307336373,-0.3676498475532284,15.24715860460026,0.8069389664138852,0.0,0.0,0.0,53.65677891399009
BRBR,22.737324764821437,-0.070517244010136,-0.2057542255621892,18.54928088887931,1.0283044495694238,0.0565364866203032,0.0,0.0,47.56849241121575
CCOI,10.38202963903761,-0.3362725867912404,-0.6481765922865096,12.364452240712794,1.542347652705397,0.0272321311136389,0.0,0.0,49.86769663348167
DOCS,12.030140526708347,-0.2061361640848884,-0.2795490678879134,17.566157344164424,1.0678203532318162,0.0,0.0,0.0,54.81126901116945
EEFT,24.588331003812296,-0.0285436831212247,-0.2034052392634388,18.89481982889093,0.7424827154651794,0.2007362149679657,0.0,0.0,48.02737858571592
FISV,14.807347226369782,0.0067187547683715,-0.4854116559501643,17.271206999858478,0.4091196140229517,0.2764233664608727,0.0,0.0,47.96608063564027
FMC,18.887328324321818,0.0528141443207004,-0.5619370505815195,15.5232650209404,0.4782836146794296,0.2694259524487791,0.0,0.0,52.40448217396049
GAMB,19.048448451527094,-0.226047872881492,-0.3485845855173192,17.605435938658346,6.389261757039563,0.0,0.0,0.0,55.36298826665137
GRMN,21.572620536479437,-0.0437052332231675,-0.2268383498562292,17.917184042994904,0.748377695659476,0.1877069539354813,0.0,0.0,48.785236049305205
JBI,11.397221172728669,-0.1340579968043618,-0.4150888280304851,11.746823440949484,0.873001362873798,0.0652965055007649,0.0,0.0,49.344209338687065
LRN,8.555022169005504,-0.0798640494236091,-0.5555079682279437,19.05848254600808,0.3173263633764654,0.2790162704453292,0.0,0.0,48.6506171218372
OC,26.38565966632578,-0.02429962828695,-0.2022885338420508,17.907523085994868,0.8646319733566554,0.1261106392401295,0.0,0.0,47.20024930294972
PRGO,16.117014873401512,-0.0643000682199698,-0.3685453175133654,12.443419390238091,0.839320073141475,0.1362912780007594,0.0,0.0,50.09536666145025
SGRY,15.20071931088408,-0.2917630785329815,-0.2930817155528009,18.31738162946216,1.775938378508814,0.0,0.0,0.0,53.88106292804278
WWW,13.92843503923542,-0.0057618536009783,-0.4273617727703739,19.29356002383697,0.3248548177420219,0.1641025718131583,0.0,0.0,48.654847550915136
