Ticker,Probability,ret5,rel20,rsi14,vol_spike,bb_pos,above_sma20,above_sma50,ML_Probability
ACHC,8.226159038292248,-0.1776315686280045,-0.3511139787680615,13.14555898526062,0.5279518059181678,0.0617121701385862,0.0,0.0,
BRBR,35.000277620945766,-0.065366606658775,-0.2161415535540682,18.417147601492445,2.2081039108844687,0.1046365684464856,0.0,0.0,
FBIN,19.239274471193365,-0.0707402241246083,-0.1235941417437923,30.950323757286583,0.5761089691613941,0.0,0.0,0.0,48.644543572449756
KD,18.66588228220384,-0.0728193464568028,-0.1580757794626954,24.587136243069125,0.6778812647069968,0.0012227186019737,0.0,0.0,48.80900845112311
KLAR,33.49885187603391,-0.1327193378710186,-0.1253690812604907,33.43504990856958,2.914252725758143,0.0,0.0,0.0,49.388288148162765
NTSK,17.196351552259994,-0.1465084028675519,-0.1598719897402555,40.547777214256456,1.297632831413559,0.0,0.0,0.0,50.909301722740096
RDW,9.922848703286627,-0.1044046217576823,-0.3003072306819937,30.641774624248583,0.5800713243001712,0.1567594037618131,0.0,0.0,51.652834262034496
SPRY,8.192177260788005,-0.1991448575752185,-0.2796958760001869,28.178814773370803,0.7646989186927894,0.0,0.0,0.0,54.23942118761714
STUB,8.05059095477897,-0.3584415386249493,-0.340505901685772,23.65304351725877,1.1048990972868329,0.0,0.0,0.0,51.32621355097962
WEAV,16.317467398300362,-0.0897035605230598,-0.1385572649281351,33.53618385387999,0.5879636348491735,0.0257564352669228,0.0,0.0,49.05267230635456
WSC,15.277973712716864,-0.1359331716071775,-0.2914345166809403,18.974537208226053,1.2481393536829528,0.0223612426870624,0.0,0.0,
