Ticker,Probability,ret5,rel20,rsi14,vol_spike,bb_pos,above_sma20,above_sma50,ML_Probability
ANF,96.0815008543154,0.0817684696331091,0.3786999178045187,80.72719193553517,0.4687757367805199,0.8963238747787136,1.0,1.0,50.074801772243895
C,95.42548648422084,0.0906154544866502,0.1757649145683337,84.09041976581284,0.9517839970341168,1.0,1.0,1.0,48.0249153778672
CTSH,84.99808263659877,0.0214038141135319,0.0915545677998792,80.7905854664108,0.3460896523725359,0.7967643926386034,1.0,1.0,48.45243574942935
DVAX,99.2691652796825,0.4253938988707488,0.315112213008635,89.48598998203167,9.915220896485003,1.0,1.0,1.0,51.49096383793731
EXAS,62.610218572861775,-0.0006889055644497,-0.0217228181239474,85.08102223521331,0.0768902342494471,0.6285195074147947,1.0,1.0,49.86967663370841
FCX,94.37736606657708,0.0857381534982497,0.2384060247056787,81.18765096249464,0.269669154029614,0.9574565998094992,1.0,1.0,47.95408426429837
FOLD,97.57942352525365,0.2954545454545454,0.4179919715755547,91.27814143732334,0.36021677438143,0.9774106653312684,1.0,1.0,50.37951272028677
HTBK,87.44380433312229,0.0286650598178739,0.1088210397057645,81.59143807659443,0.4322300689185739,0.8358429282464216,1.0,1.0,48.12118846578744
HYMC,99.35755129660276,0.7828570774623327,1.475224984862849,81.75086795748075,1.7197530946226989,1.0,1.0,1.0,46.85767620722069
NYT,82.94910862208413,0.021726649442165,0.0729388042920204,80.0707400417877,0.2359462094785197,0.8688863521435217,1.0,1.0,48.61548309116363
PACS,91.31837878435798,0.0758362469715066,0.1482317862940501,82.68014020509412,0.2656620738458977,0.9079076161358274,1.0,1.0,48.98891473175098
PSLV,96.8786869812124,0.0930656478594145,0.3795015594358255,80.41149329971378,0.6866165917120932,0.9906930033319632,1.0,1.0,49.431921223886604
RY,88.86592096674515,0.0357553627089728,0.0989108804561635,80.23968695442747,0.6534613601996245,0.8299863244377391,1.0,1.0,47.382752547198955
SEMR,64.74250427060024,-0.0008431092324602,-0.0223900852723599,80.5224353601012,0.2406115329365893,0.5432182339498335,1.0,1.0,49.63502364574715
TD,88.40629802117319,0.0368623209446421,0.1224431612462506,81.71375668652347,0.3619315478213581,0.8367482888915229,1.0,1.0,48.64651439278151
TEVA,93.47902768362076,0.0558882346980478,0.2443310035660095,85.06135360098452,0.3647213356165865,0.8867159964182203,1.0,1.0,48.762999625532885
UBS,92.9148286892102,0.0528545701119491,0.2301420558486058,84.38788947233947,0.3054048531407199,0.8783887644585449,1.0,1.0,48.3988858675966
VERA,97.16673417247272,0.1471254805119508,0.8658300795762346,83.00237069617296,0.2522810697430519,0.8868750407538567,1.0,1.0,49.06344267954435
