Date,Screener,Ticker,Probability,ret5,ret20,rel20,rsi14,vol_spike,bb_pos,above_sma20,above_sma50,ML_Probability,Outcome2D_Label,Outcome2D_Excess
20251107,07_gap_watch_liquid,A,79.28923159215428,0.0002049656953524,0.0715122575145796,0.0457397611877927,61.914913264714,0.4250258393565572,0.6700412421191525,1.0,1.0,48.910118822273965,,
20251107,07_gap_watch_liquid,AA,67.7917351079272,0.0148236397645209,0.0661154560512384,0.0403429597244515,53.37648721895786,0.5079188352050402,0.4963218411252272,0.0,1.0,50.66053585872582,,
20251107,07_gap_watch_liquid,AAAU,48.40749634107359,0.0002533469186027,-0.0030295109829765,-0.0288020073097634,51.12433474213772,0.4563802468185586,0.334934953820919,0.0,1.0,50.47864312114282,,
20251107,07_gap_watch_liquid,AAL,94.32596862929503,0.0345925199539824,0.1791839727090209,0.153411476382234,59.14978311195211,1.121182664064832,0.8492151355472755,1.0,1.0,50.51677516769772,,
20251107,07_gap_watch_liquid,AAOI,34.53284832077808,-0.2093644914132305,0.0355432842042937,0.0097707878775068,43.03709202577728,1.7529849562443656,0.1195306555107735,0.0,0.0,49.74359974472396,,
20251107,07_gap_watch_liquid,AAON,92.41146256907636,0.0891351186793851,0.0769849614282349,0.051212465101448,60.296865633135866,1.1368006129827188,0.8756057766408242,1.0,1.0,54.24795970246628,,
20251107,07_gap_watch_liquid,AAP,30.611697754960183,0.0360704588247835,-0.0131365747210001,-0.038909071047787,38.95376097098863,0.4239954468375385,0.2263392662947318,0.0,0.0,47.75899461270153,,
20251107,07_gap_watch_liquid,AAPD,25.375500918522203,0.0106141279588036,-0.0825877378746346,-0.1083602342014216,37.71066899921559,0.912824634796174,0.3503435528571316,0.0,0.0,48.27671270939072,,
20251107,07_gap_watch_liquid,AAPL,84.09308193865802,-0.0087472362950257,0.0926937669275536,0.0669212706007666,62.6528063841385,0.7371680475809718,0.6605599079575213,1.0,1.0,47.25783313842253,,
20251107,07_gap_watch_liquid,AAPU,89.96957546934249,-0.0186008321801164,0.1818789252578236,0.1561064289310367,60.77834019685456,0.835445118801504,0.6496326462522857,1.0,1.0,48.77183120370084,,
20251107,07_gap_watch_liquid,ABBV,24.02096768295709,0.0001834917728573,-0.0470621737965636,-0.0728346701233505,42.96598865511967,0.5305223347424217,0.2123520990859137,0.0,0.0,50.42134145448362,,
20251107,07_gap_watch_liquid,ABNB,48.813524318172085,-0.0459870011635521,0.0031626903752983,0.004429118082474,37.510803799686734,2.128750357819918,0.1556222146514165,0.0,0.0,51.40168720646816,,
20251107,09_oversold,ABR,29.16206989689701,-0.0848067869096529,-0.189262565286708,-0.2150350616134949,18.88553505243631,1.665696260805074,0.0426128467435363,0.0,0.0,49.03814163163071,,
20251107,07_gap_watch_liquid,ABT,27.98543532690064,0.0185245175913948,-0.046014258388639,-0.0717867547154259,43.61005406692287,0.4796173689688005,0.392712841976892,0.0,0.0,48.13122144030997,,
20251107,07_gap_watch_liquid,ABVX,92.36809722611504,0.0309998350763542,0.1261064839604118,0.1003339876336248,70.87661437532336,0.7547219338853536,0.965153036964868,1.0,1.0,49.56905474882865,,
20251107,07_gap_watch_liquid,ACAD,75.35188637187727,-0.0053304090682912,0.1255733337060556,0.0998008373792687,54.12594731336397,0.5833093648488421,0.7350772373810097,1.0,0.0,47.46153748886757,,
20251107,05_channel_up_pullbacks,ACDC,92.8329679849081,-0.0303605024651214,0.2743141750241986,0.2755806027313743,61.753833812724885,0.5667836825863698,0.7412941568188823,1.0,1.0,48.834125417620704,,
20251107,07_gap_watch_liquid,ACGL,55.80875590207333,0.0349902022695658,-0.0339569519649299,-0.0597294482917168,55.37356009349568,0.684250794528545,0.7237140798485461,1.0,0.0,52.14289103248898,,
20251107,04_most_active_liquid,ACHR,5.65069042032975,-0.2843137663224288,-0.329156261166534,-0.354928757493321,29.19936325146213,2.208962974053649,0.0,0.0,0.0,49.28582736263047,,
20251107,08_overbought,AHR,97.26975920981933,0.0926743334338353,0.2209072677786658,0.1951347714518789,83.20881557830577,1.534172522588913,1.0,1.0,1.0,50.67812106789403,,
20251107,03_unusual_volume_liquid,AKAM,98.45711166568158,0.1263648209931684,0.154969945455661,0.1291974491288741,70.71470285415745,3.4205880566065385,1.0,1.0,1.0,46.06733373037253,,
20251107,01_new_highs_liquid,AQN,97.65313977948436,0.1281362298143207,0.0872193640359366,0.0614468677091497,72.64781777379541,2.874309494663078,1.0,1.0,1.0,47.45690762660825,,
20251107,02_top_gainers_liquid,ASPI,13.74940462511058,-0.1342546536340593,-0.1342546536340593,-0.1600271499608462,44.98712407872311,1.178112446990108,0.2873304850741273,0.0,0.0,48.913250650958425,,
20251107,08_overbought,ATEC,96.05241933854298,0.046076883125127,0.51179598569895,0.4860234893721631,80.68411367372667,0.6031096271850311,0.8806432220375147,1.0,1.0,55.53660082711412,,
20251107,06_new_lows_liquid,AVPT,28.43040510239721,-0.1471215166824551,-0.1746905067755805,-0.2004630031023674,25.56603272957193,2.90692570823454,0.0,0.0,0.0,49.728764705502535,,
20251107,08_overbought,AXTI,98.39453656230104,0.1798490651412356,1.3274936363540633,1.3017211400272763,81.388589896887,0.9095196662555006,0.9200202767690924,1.0,1.0,56.99790830494968,,
20251107,04_most_active_liquid,BBAI,4.04661778205415,-0.160237382845917,-0.2443257649703316,-0.2430593372631559,37.71068374322696,0.4204848191638529,0.0974002431076933,0.0,0.0,47.19281570911048,,
