Date,Ticker,ret5,ret20,rel20,rsi14,vol_spike,bb_pos,above_sma20,above_sma50,Outcome2D_Label,Outcome2D_Excess
20250828,GOOGL,0.05952442664711799,0.10286610872001223,0.07622398396546437,72.9931907108909,1.1193119232316764,0.964975296714862,1.0,1.0,1,0.0119595497513304
20250829,GOOGL,0.03309232935966411,0.12573358243400956,0.0882085420647356,74.19973685812522,1.3635064909881565,0.9928549043001523,1.0,1.0,1,0.08539947430449746
20250902,GOOGL,0.013717722977826918,0.08362395257463584,0.069206204323921,70.05935182908092,1.587501751670204,0.8771593120859715,1.0,1.0,1,0.08530240336418227
20250903,GOOGL,0.11354644652258239,0.18487696968883904,0.15976423812203167,82.83069780881877,3.082598041518799,1.0,1.0,1.0,1,0.013378632933405354
20250904,GOOGL,0.11962606819833677,0.18466019235996511,0.15883766975483593,83.47539093807333,1.4754912218546798,1.0,1.0,1.0,1,0.008838096456471378
20250905,GOOGL,0.1103761136903132,0.19580705873795212,0.1720980959200089,84.50683333778464,1.2926343213752356,1.0,1.0,1.0,1,0.0158399926444317
20250908,GOOGL,0.10022695252589853,0.1629894002069232,0.14470570077247635,82.95643483304133,0.9094651623315794,0.9860091842366727,1.0,1.0,1,0.01670995697103672
20250909,GOOGL,0.13482052485295348,0.19325535779481218,0.1705952446698944,85.14408647900326,1.047966761107853,1.0,1.0,1.0,0,-0.008137061836539727
20250910,GOOGL,0.03782149352057007,0.17725933144071493,0.162446634293538,84.18646006490721,0.9612934216652451,0.9281241124575899,1.0,1.0,0,-0.0011576120501717302
20250911,GOOGL,0.03566498441955113,0.19125057925755828,0.1714952790515918,84.67081242102049,0.8344759916310507,0.8940761187878399,1.0,1.0,1,0.041773747783037996
20250912,GOOGL,0.02559731797823095,0.18761888083759248,0.16829957555821595,84.8498850674599,0.728559400031677,0.8563075271713914,1.0,1.0,1,0.03908357717474864
20250915,GOOGL,0.07507267060436962,0.2350909668740917,0.2079401365905611,88.49002646416466,1.5397156432100798,0.9523350113750443,1.0,1.0,0,-0.005649254566077455
20250916,GOOGL,0.048115839186897436,0.2353053087512409,0.20934544523328058,87.54702498103283,0.8814396405575885,0.8928873537431999,1.0,1.0,1,3.9615887883481804e-05
20250917,GOOGL,0.04331647234045399,0.23903933601085225,0.2087646907070282,84.05292829238803,0.8702995233229581,0.8332394544792862,1.0,1.0,1,0.011150682176832794
20250918,GOOGL,0.04850856554048999,0.26558001888443017,0.22773384576672284,85.03917348321427,0.7947909321655181,0.8342063818265859,1.0,1.0,0,-0.007723451813713922
20250919,GOOGL,0.05780730063343609,0.27633453570798894,0.22914693224414218,86.03963002476823,1.3522619277776,0.8399830105534175,1.0,1.0,0,-0.011274910670133198
20250922,GOOGL,0.0036564451600238357,0.22643437998939553,0.19020561481705478,81.27451242304129,0.7959535913737616,0.7819238915819963,1.0,1.0,0,-0.012736157899521205
20250923,GOOGL,0.001990762831301174,0.20813988845532294,0.17299617053255845,79.39339306800855,0.6590554849823437,0.7458898886872334,1.0,1.0,0,-0.015544769738559339
20250924,GOOGL,-0.009578004253357641,0.19417324903730715,0.16662530493254435,70.29076195059757,0.6982153061194173,0.6597858426770212,1.0,1.0,0,-0.003516940416940062
20250925,GOOGL,-0.02475897918258707,0.1857038710637664,0.16522170786504464,67.7907916116199,0.760490409474186,0.619362952806425,1.0,1.0,0,-0.015634762886674647
20250926,GOOGL,-0.032113724463603166,0.16594450211417588,0.14323770910006894,68.4618843802284,0.4614472623327886,0.6140056574403937,1.0,1.0,0,-0.02054093123077272
20250929,GOOGL,-0.033580151936524194,0.14728421989525575,0.11555026842988059,63.71544138812617,0.8180222693878209,0.5379431589765751,1.0,1.0,0,-0.003704372865635186
20250930,GOOGL,-0.034014135873918216,0.1512534778483201,0.10790158478768008,61.95072442794644,0.888154819567935,0.4676435310610577,0.0,1.0,1,0.006090738199914014
20251001,GOOGL,-0.00906371084687263,0.06268545124665748,0.021421511645163704,63.986046734575574,0.8914480603425822,0.5043841343182134,1.0,1.0,1,0.0007005613541415379
20251002,GOOGL,-0.00040681413994814175,0.05858691899737867,0.024763657752423285,64.87414418997795,0.7450563448988742,0.5094953954054321,1.0,1.0,1,0.015721220679617565
20251003,GOOGL,-0.004826751095251658,0.04497634982015564,0.00816559288929719,64.14106126066837,0.9060504603396251,0.47056384356521563,0.0,1.0,1,0.0018055618781820382
20251006,GOOGL,0.026142141136012986,0.07003076337303749,0.03205165943606536,69.65800552775819,0.8701330614245938,0.6911986232674068,1.0,1.0,0,-0.025433525862991302
20251007,GOOGL,0.010941951199242794,0.025581060381070442,-0.006164502294849994,60.45053858070268,0.7140785568659439,0.42349648021090325,0.0,1.0,0,-0.020260644734440558
20251008,GOOGL,-0.0011433188496330349,0.022787126269877778,-0.012119006413571887,58.42048778877724,0.6706348937814934,0.32997185255752615,0.0,1.0,0,-0.003061651750314476
20251009,GOOGL,-0.016931920797637945,0.004825908747653207,-0.018577366188243793,53.204975137699314,0.8816520960577566,0.1276944715277975,0.0,1.0,1,0.022945943217811182
20251010,GOOGL,-0.035785606524878166,-0.017566427217319713,-0.013642666559085748,46.09180513448572,1.03829223437655,0.0,0.0,1.0,1,0.02343277097511276
20251013,GOOGL,-0.025076863646389502,-0.02964908666496091,-0.03565330339647821,55.814064251650194,0.8252669364618748,0.3443787869962421,0.0,1.0,1,0.024966935275344992
20251014,GOOGL,-0.0012613833232533178,-0.022734538264894133,-0.028895129454635682,57.23844631756628,0.7448176852936773,0.43365592794396784,0.0,1.0,1,0.026886605683784537
20251015,GOOGL,0.026203923596019196,0.006011301275750558,-0.005873310130631415,62.784020813109336,0.920751050464932,0.7536847270350834,1.0,1.0,1,0.010215345834530432
20251016,GOOGL,0.04111293828823337,-0.0022616040478928845,-0.0025810911237302836,63.18029897033056,0.9597898672734974,0.7825887851649354,1.0,1.0,1,0.00410588493320696
20251017,GOOGL,0.07071900583158297,-0.00557474152850268,-0.006614371525060503,64.90245538374894,1.064446480906198,0.9067618660163246,1.0,1.0,0,-0.021597398005269497
20251020,GOOGL,0.05078842599415245,0.01591885729657494,0.009230655092320239,67.76994848690696,0.8163523220906614,1.0,1.0,1.0,0,-0.01372985506766311
20251021,GOOGL,0.020411529142049467,-0.0047683260382264114,-0.01695142910813241,58.17805874120185,1.6651957679648646,0.7106174904751864,1.0,1.0,1,0.009760540639768278
20251022,GOOGL,0.0026291824296651445,0.018410629857549488,0.008275986907225752,59.427096180622705,1.2182547983732908,0.7587149381410928,1.0,1.0,1,0.01854803646245351
20251023,GOOGL,0.00644235693125883,0.02965950097258574,0.008825184086359128,60.85007328433296,0.7057783398388633,0.8018869742391473,1.0,1.0,1,0.04390515437678988
20251024,GOOGL,0.026135058413812473,0.05427119536777458,0.030956710303828405,66.98608001413518,0.9982477164575306,1.0,1.0,1.0,1,0.01456230450556184
20251027,GOOGL,0.0495809854840763,0.10333942080125857,0.07085388892365962,73.17520910585856,1.2216683592291346,1.0,1.0,1.0,1,0.016545292513511445
20251028,GOOGL,0.06791501258030652,0.10024678940900711,0.06890390143222214,70.43754340715799,1.0400808461354578,1.0,1.0,1.0,1,0.06290281243677665
20251029,GOOGL,0.09090549748053256,0.12115154825310226,0.09281733911924084,74.49146870407534,1.4930543302902597,1.0,1.0,1.0,1,0.03186440139110713
20251030,GOOGL,0.11221751600204288,0.1456714078280712,0.1298170597045818,77.69701757283391,2.36512828774106,1.0,1.0,1.0,1,0.002794831911504314
20251031,GOOGL,0.08183282515713475,0.14607701425028452,0.12687530602114117,77.25820530027775,1.2229470395437576,0.9979239133308279,1.0,1.0,0,-0.0029813940562413155
20251103,GOOGL,0.05366365654026728,0.1329313960729166,0.11546584052766073,78.40408800451863,0.926360037326842,0.9647928745490209,1.0,1.0,1,0.022698484229785265
20250207,AMZN,,,,,1.0,0.5,0.0,0.0,1,0.008196727325962883
20250210,AMZN,,,,99.99999997493738,1.0,0.5,0.0,0.0,0,-0.015594438718347647
20250211,AMZN,,,,99.27271896298701,1.0,0.5,0.0,0.0,0,-0.01757010282138749
20250212,AMZN,,,,92.0094958189313,1.0,0.5,0.0,0.0,0,-0.011599830958237356
20250213,AMZN,,,,92.23939836839224,1.0,0.5,0.0,0.0,0,-0.019034428077530308
20250214,AMZN,-0.002051063640505446,,,89.00284851255776,1.0,0.5,0.0,0.0,0,-0.01426216244135825
20250218,AMZN,-0.027837374582459717,,,85.13842616032164,1.0,0.5,0.0,0.0,0,-0.014818216324699596
20250219,AMZN,-0.026336096273809617,,,85.09924415358218,1.0,0.5,0.0,0.0,0,-0.023152085223385743
20250220,AMZN,-0.02642723970876526,,,77.85989633743833,1.0,0.5,0.0,0.0,0,-0.024053301985491937
20250221,AMZN,-0.05986019698059175,,,67.47482089018044,1.0,0.5,0.0,0.0,0,-0.007952138145975396
20250224,AMZN,-0.06983551894964435,,,62.00379873616145,1.0,0.5,0.0,0.0,1,0.012180885930818897
20250225,AMZN,-0.06110739562186851,,,62.080797724851884,1.0,0.5,0.0,0.0,0,-0.0036137074668710634
20250226,AMZN,-0.05418522929321168,,,63.4544345771588,1.0,0.5,0.0,0.0,0,-0.009051627279711871
20250227,AMZN,-0.06344220692692049,,,55.603364534518576,1.0,0.5,0.0,0.0,0,-0.015633513550143974
20250228,AMZN,-0.019854109407165255,,,59.046704778153334,1.0,0.5,0.0,0.0,0,-0.010797800771108812
20250303,AMZN,-0.03615251844616163,,,50.41140840335414,1.0,0.5,0.0,0.0,1,0.01750724493171374
20250304,AMZN,-0.042293232476180886,,,49.11161463298929,1.0,0.5,0.0,0.0,0,-0.008016899910210484
20250305,AMZN,-0.027944974679736334,,,53.896470123712184,1.0,0.5,0.0,0.0,0,-0.03147652394250311
20250306,AMZN,-0.0385168550988908,,,46.06150096796272,1.0,0.5,0.0,0.0,0,-0.009512658609970526
20250307,AMZN,-0.06138118925110747,,,44.73577213817455,1.3762516572354884,0.09253956056871412,0.0,0.0,1,0.021376894021873483
20250310,AMZN,-0.05111701671999158,-0.15103644570021757,-0.08413909190648561,40.64365127422693,1.460414667457723,0.057046162017358015,0.0,0.0,1,0.025410963087924343
20250311,AMZN,-0.035377853807176396,-0.15677276806830365,-0.07587664078210443,43.08396583193933,1.2379421737830765,0.1380917550563686,0.0,0.0,0,-0.005639526448729115
20250312,AMZN,-0.045450188102143074,-0.14551467570254117,-0.0687935449822008,45.777466140798275,0.9788868121573954,0.21144302815318633,0.0,0.0,0,-0.011776156992894138
20250313,AMZN,-0.033931229009186104,-0.15305986287151851,-0.06697528151739351,41.21155291403821,0.9156906441171955,0.1429851159562489,0.0,0.0,0,-0.018984747135959434
20250314,AMZN,-0.0065244820665385506,-0.1407301248257331,-0.06377791932687782,45.92773851969411,0.8389830116549459,0.2501691669377071,0.0,0.0,0,-0.022735180963176393
20250317,AMZN,0.006168460205846937,-0.14404402762649626,-0.07425557404052774,43.8648985619789,1.0197759873857601,0.221569590785909,0.0,0.0,0,-0.0009865438031816387
20250318,AMZN,-0.01917691176509395,-0.149260919846821,-0.06672480391497171,41.22990547032101,0.8729728010464899,0.17518793070281724,0.0,0.0,1,0.003078923640089437
20250319,AMZN,-0.016843512060918497,-0.13718400444264178,-0.062460869894188975,44.570125046478154,0.8420858238848494,0.25658955765099445,0.0,0.0,1,0.005989242426599484
20250320,AMZN,0.005467004806491094,-0.1253141032065912,-0.05176977283777151,43.986139879529226,0.8231086509721427,0.25273483115039097,0.0,0.0,1,0.024381997770418495
20250321,AMZN,-0.008790049311442782,-0.09405298247747418,-0.03694153502387276,45.6247239040359,1.2637666081781451,0.3108461425686088,0.0,0.0,1,0.02806211582173801
20250324,AMZN,0.038418252797762786,-0.044426740203826864,-0.008588301126812414,53.773037085068474,0.8766188467344866,0.571822206194593,1.0,0.0,0,-0.0009160201057871742
20250325,AMZN,0.0668499061301997,-0.03331765148596444,-0.004627478457184697,56.22790503985408,0.6762426782518032,0.6861334138518412,1.0,0.0,0,-0.006584013190989557
20250326,AMZN,0.02858756156598541,-0.06167483482281222,-0.02090458782113014,50.797217836723284,0.717655608398427,0.5385033346780544,1.0,0.0,0,-0.019073276500873648
20250327,AMZN,0.032880244998471087,-0.03535500952669168,-0.007555646095333324,51.052881387096306,0.6054470218618687,0.5697132800751363,1.0,0.0,0,-0.04156451188589616
20250328,AMZN,-0.017787092267182558,-0.09214244239246427,-0.030126796337820783,42.18506813679593,1.1636337707609452,0.16224740965471085,0.0,0.0,0,-0.012410014123010349
20250331,AMZN,-0.06395749459475064,-0.0719930224272638,-0.033112615635361164,40.05189263411936,1.3758265825796672,0.08228594287101237,0.0,0.0,1,0.021051152254155214
20250401,AMZN,-0.06582085510188806,-0.057065773840341394,-0.032445364237706054,42.48376551054496,0.9128039358203983,0.21291212077061897,0.0,0.0,0,-0.028339051857606212
20250402,AMZN,-0.025456223595080818,-0.05927244225061723,-0.03038716739435454,47.12758995361141,1.1678827034929415,0.43912404084581486,0.0,0.0,0,-0.022656822652228015
20250403,AMZN,-0.11397495470141739,-0.11106125373724396,-0.051003899092565974,33.69815397750243,1.9804952917078822,0.0,0.0,0.0,1,0.04256392061055625
20250404,AMZN,-0.1127023717472343,-0.14178168130489333,-0.021765078622164924,29.842418569772775,2.3953910087405164,0.0,0.0,0.0,1,0.015427769772407673
20250407,AMZN,-0.078839485089237,-0.09910557954497057,-0.001558844670788262,34.483578971066635,2.0334642357571657,0.0,0.0,0.0,1,0.0026683830653548846
20250408,AMZN,-0.11193211589628849,-0.13189884103367022,-0.02766360192783468,32.02031907554583,1.5818114336437548,0.0,0.0,0.0,1,0.005278858117751639
20250409,AMZN,-0.025049683898384467,-0.03916734531670096,-0.02377986554642464,49.337974992907434,1.976197175258719,0.4825825651791414,0.0,0.0,0,-0.005842761641221328
20250410,AMZN,0.01575022420780625,-0.06534632115544659,-0.01953385374536687,43.561373024401824,1.1297588457279246,0.2609559143906929,0.0,0.0,0,-0.022750928423462602
20250411,AMZN,0.08111108255665211,-0.06607730251430466,-0.01763513295309116,46.07334211550174,0.8283008930777186,0.36382793474087133,0.0,0.0,0,-0.03543388677957959
20250414,AMZN,0.0391418511090047,-0.06958214975861043,-0.023019119814750244,44.467489434129085,0.7854446362774874,0.3154921035871214,0.0,0.0,0,-0.017807426354670253
20250415,AMZN,0.05232621870477505,-0.06861326876770846,-0.029768284565713454,42.98317213587453,0.712215237117312,0.2755011638236219,0.0,0.0,0,-0.018033345135310852
20250416,AMZN,-0.08775512159521814,-0.10846881550231846,-0.038134570447468596,39.9941426978742,0.8380766176118016,0.18829970274197097,0.0,0.0,0,-0.017801092527060525
20250417,AMZN,-0.04751131526517138,-0.11459346851809249,-0.04828552176861978,39.03816175138341,0.7192107326923661,0.18587975470973964,0.0,0.0,1,0.0017063714967324728
20250421,AMZN,-0.09493151001515399,-0.14724019367564,-0.05840727430875836,36.17422679311822,0.7813722515199677,0.12125727084170793,0.0,0.0,1,0.037452496726801954
20250422,AMZN,-0.049088527789898584,-0.14798781188613608,-0.06641382964155396,41.31063242955497,0.9080272553185824,0.2652710152764559,0.0,0.0,1,0.04027463792567909
20250423,AMZN,0.005623975645752122,-0.12206504200487622,-0.052485853401170623,47.114201280908816,0.9924056150962371,0.44725727394769554,0.0,0.0,1,0.01802997545376872
20250424,AMZN,0.07003953035525678,-0.07254020405946138,-0.034023863145855704,51.268616960287666,0.6784866017996565,0.6173449407113598,1.0,0.0,0,-0.0013908320117468342
20250425,AMZN,0.09489603629507304,-0.06143223619235316,-0.03244156598424297,52.91167003530074,0.5605992238134011,0.72013617824274,1.0,0.0,0,-0.015149199154937065
20250428,AMZN,0.12180246672194306,-0.026048174764756404,-0.01739174811531763,51.91905991623075,0.5192182417040951,0.696193202214113,1.0,0.0,0,-0.024173526095481512
20250429,AMZN,0.08205339712925408,-0.015084595816512447,-0.0060210479391223926,51.6682174404676,0.6624810162325521,0.6944927413790037,1.0,0.0,1,0.007508772752973902
20250430,AMZN,0.0211516718512188,-0.04032887585910583,-0.028866716567186645,49.214899163375684,0.8676737226633203,0.6208841951002688,1.0,0.0,1,0.008112327542648456
20250501,AMZN,0.019620477076437437,-0.029641333204522557,-0.018924240083641908,53.81133909733091,1.1492612886532847,0.838727028640302,1.0,0.0,0,-0.029266532974998816
20250502,AMZN,0.005238320575692068,0.06485057916002335,0.008841721925175738,53.61243997244923,1.222243167296941,0.799203350945591,1.0,0.0,0,-0.012115879622918602
20250505,AMZN,-0.007192279524111167,0.08976611756441888,-0.025476938942368577,50.308262501942984,0.5934762855521238,0.6595852163181505,1.0,0.0,1,0.016852414504111568
20250506,AMZN,-0.012700810558538111,0.05563163474605548,-0.052263164869942536,49.10513255433044,0.529705338180667,0.5983477561984523,1.0,0.0,1,0.027011591771018972
20250507,AMZN,0.02326216564101591,0.10576586584103853,-0.02449108868959593,52.48415414338791,0.8268428647490325,0.7085437894969765,1.0,0.0,1,0.017366310911958616
20250508,AMZN,0.009884358112393077,0.0051281826072167025,-0.024837854183686447,55.3892929243483,0.8314435553735076,0.8290800869464752,1.0,1.0,1,0.05448285828439414
20250509,AMZN,0.016212242869359184,0.0653349313438698,-0.010459029918960416,56.22742054359039,0.6253773798119089,0.8274166463903019,1.0,1.0,1,0.054971525074655636
20250512,AMZN,0.11961359031966401,0.12857686428451154,0.036712630266632074,66.88064211220802,1.545429260161575,1.0,1.0,1.0,0,-0.00017366157811093963
20250513,AMZN,0.14247879245992623,0.16060839437854524,0.07209373970565225,68.33489168198405,1.14511788343818,1.0,1.0,1.0,0,-0.03550109311717964
20250514,AMZN,0.1141433549880213,0.1707222244407418,0.07775511955167969,67.0344410375335,0.788531457185631,0.9703556726283631,1.0,1.0,0,-0.03341350186264347
20250515,AMZN,0.06814866833145916,0.17690584531616094,0.05363227057786246,61.333079790522156,1.3015620208695569,0.8268588913963866,1.0,1.0,0,-0.002609537332009859
20250516,AMZN,0.06490209747098974,0.1910665408198906,0.062288453840979585,61.623690745830686,0.8774589755494031,0.8057230296582142,1.0,1.0,0,-0.0051212609496893435
20250519,AMZN,-0.011886482624587802,0.23213001815514933,0.07456407684843103,62.040664503976295,0.7049409116789042,0.8013237743467684,1.0,1.0,0,-0.00429079247083608
20250520,AMZN,-0.03453653764301545,0.17836941884082536,0.053950338063815995,59.488389291536734,0.6227801080351385,0.735232874310695,1.0,1.0,1,0.011709500467334322
20250521,AMZN,-0.04342451787306778,0.11362119778617452,0.025017779552276576,55.98729719254765,0.9176716229465345,0.6430047323821497,1.0,1.0,1,0.00578751206444672
20250522,AMZN,-0.01008915574354674,0.08877459747723626,0.022192047549811855,57.78320903084788,0.8459637654837033,0.6751318353048803,1.0,1.0,1,0.0005542125686193167
20250523,AMZN,-0.022374584983047563,0.06349542119270457,0.01179191858229034,55.19837347310284,0.7278761061946902,0.6048911902847572,1.0,1.0,1,0.003673256240630085
20250527,AMZN,-0.0006790812338065555,0.09760259788001191,0.024442806067431766,59.81347917727365,0.7591593504675068,0.7165141429846931,1.0,1.0,1,0.0003075387784491346
20250528,AMZN,0.0031851515320999724,0.09248093221356823,0.03220888648421183,58.14634159298943,0.630162039964693,0.6622546525782611,1.0,1.0,0,-0.0014079632278662935
20250529,AMZN,0.022772483801951404,0.11538878099219207,0.051353747067218736,59.072430798350446,0.7825350816800632,0.6703323170295629,1.0,1.0,1,0.00011025283260623908
20250530,AMZN,0.0094041769863209,0.07786539325036834,0.022499792481213587,58.09768945458232,1.19767317766105,0.6321003974398908,1.0,1.0,0,-0.007953195868249718
20250602,AMZN,0.02816054653778699,0.08774607086975994,0.04195944947921748,59.7957540513367,0.715133077419549,0.6624553550467523,1.0,1.0,0,-0.0026259298021937827
20250603,AMZN,-0.0015046963992088047,0.1038905284478353,0.04607432946318579,58.33653727978469,0.8161052425103872,0.6139176834464296,1.0,1.0,1,0.015794630130997134
20250604,AMZN,0.012260621785215697,0.1201016262928547,0.05365565234206504,60.03491170768614,0.7361759679972281,0.6550789082333214,1.0,1.0,1,0.02520750693372964
20250605,AMZN,0.010743834451408585,0.10174339603174465,0.044895884732100155,60.80469823626069,1.2639859466673296,0.6753206151366519,1.0,1.0,1,0.03244503746566352
20250606,AMZN,0.0417541244170776,0.11188049400408562,0.05156828127584068,66.57556469588557,0.9721953235775763,0.9669607766198607,1.0,1.0,1,0.012340363354748751
20250609,AMZN,0.0499879125872571,0.12389929799768895,0.06127756672638429,69.49009601302191,0.9204908720957973,1.0,1.0,1.0,0,-0.020222437765436196
20250610,AMZN,0.057848395839278144,0.04299272070045923,0.008532440517534212,70.0103927722337,0.7985822959448287,1.0,1.0,1.0,0,-0.02119267133255398
20250611,AMZN,0.028808576672232133,0.00865781271386279,-0.016084910620651094,62.03541158001601,1.0253106455825227,0.81279608702692,1.0,1.0,1,0.0020908246918248663
20250612,AMZN,0.025636100895447544,0.01422119140625,-0.013280960668099029,62.07761632236725,0.7309732734591116,0.7978423655341357,1.0,1.0,1,0.015184389205795568
20250613,AMZN,-0.006882994663532149,0.0337769069377476,0.02270081248467326,60.02982272048988,0.8135349761002714,0.7175857214408753,1.0,1.0,1,0.011936371477713648
20250616,AMZN,-0.004055625593837875,0.051121211891806295,0.036850006404030244,64.45988682931136,0.935990333069838,0.8719652884409202,1.0,1.0,0,-0.007871959492765312
20250617,AMZN,-0.012821071082705027,0.04200622578714586,0.03750085249562285,62.08841085626634,0.9051401612768321,0.7807405097357525,1.0,1.0,0,-0.021381632623853175
20250618,AMZN,-0.003189459125303551,0.04140734377892752,0.033665039282107845,57.96196784310953,1.2256485903956762,0.6556480029166527,1.0,1.0,0,-0.02656272942158755
20250620,AMZN,-0.016647922342468813,0.04261141374444266,0.020004188506514753,53.27063577189523,1.991403875154012,0.5023462601406689,1.0,1.0,0,-0.006345520857827136
20250623,AMZN,-0.017114591128492784,0.026440152416590923,-0.0058604843023897235,51.341427028761,0.9882161062086595,0.4236469328502914,0.0,1.0,1,0.005271155457929222
20250624,AMZN,-0.015409540661741383,0.058609873413320246,0.007732071213281566,57.22182567403369,1.009812033057512,0.633084111633603,1.0,1.0,1,0.01205602496409397
20250625,AMZN,-0.013173828016789346,0.02897777447285077,-0.0010734552321747248,55.90209494954302,0.8390087259739804,0.5719027130868799,1.0,1.0,1,0.04052053856790416
20250626,AMZN,0.021644978130290093,0.06057050519023921,0.016419411235919057,62.094178125676315,1.2961868369280036,0.8468044851600972,1.0,1.0,1,0.0006817941577179631
20250627,AMZN,0.06490533860408831,0.08556152826751906,0.04034873436474817,67.93537925211294,2.7613185952880177,1.0,1.0,1.0,0,-0.0171743315495666
20250630,AMZN,0.05238162855568129,0.07014294555445688,0.018756716989557054,61.480253496119694,1.3526729842001939,0.8469053093709386,1.0,1.0,0,-0.0017923945987299295
20250701,AMZN,0.036142324044694085,0.06682803399597748,0.021669427065758473,62.529535087591086,0.8913578693947559,0.8651683528112389,1.0,1.0,1,0.0009307432192291465
20250702,AMZN,0.03740738935938648,0.0690777842170971,0.025134394344349387,61.61729360172338,0.7032705373915943,0.8114615727540828,1.0,1.0,1,0.015771539156196335
20250703,AMZN,0.028970194760399304,0.07807753833013331,0.025623913117255315,65.15539537270821,0.6747646285742066,0.9535480391712858,1.0,1.0,0,-0.010132518260913215
20250707,AMZN,0.0007612994474788248,0.07484006197162829,0.025156309407480926,65.21475919811098,0.8482564951557465,0.9125423841182506,1.0,1.0,0,-0.00960722780006873
20250708,AMZN,-0.00013673722312013137,0.02711051686833099,-0.011334447413563264,57.93346100267212,1.0517172981508747,0.6685754059166107,1.0,1.0,1,0.004386393113089637
20250709,AMZN,0.009434756912464426,0.025624470771837604,-0.018106930431116997,61.51389595695339,0.878183262130975,0.8137836931073091,1.0,1.0,1,0.0118491712966462
20250710,AMZN,0.010640216248515078,0.021368475177804713,-0.01940570765346572,61.021407641299454,0.6997651904455022,0.7772494767423616,1.0,1.0,1,0.01704638417440918
20250711,AMZN,0.007206483970997768,0.05544093571018327,0.015359196154928645,64.07466029512987,1.1491684228736343,0.868929600392461,1.0,1.0,1,0.008283806566272811
20250714,AMZN,0.00993422476652972,0.05838490258640183,0.02044354474842547,64.79557116537347,0.8047673923885144,0.8561828939554762,1.0,1.0,0,-0.010132837748421664
20250715,AMZN,0.03186545164895582,0.06718528802420343,0.021993978703322314,65.52938705143977,0.7819324027520953,0.8462222263800415,1.0,1.0,0,-0.02039567150576871
20250716,AMZN,0.0029208644508120774,0.03280886690255058,-0.005993396372679927,59.169972985559525,0.87945628216346,0.6848164996377414,1.0,1.0,1,0.007789831795749436
20250717,AMZN,0.0072888077747466085,0.04217483125265842,-0.011992544263157656,60.08095307504636,0.7087980195539235,0.6953817202704058,1.0,1.0,1,0.023046969941844297
20250718,AMZN,0.004932897472562203,0.0640410330168395,0.010487016432202845,62.98140532592336,0.847966837808171,0.7695377384912011,1.0,1.0,1,0.0038862505649204238
20250721,AMZN,0.015995394440605715,0.09351900606625807,0.035482374073966705,66.65718137012159,0.9401177013476445,0.8858704562206513,1.0,1.0,0,-0.013056609381644213
20250722,AMZN,0.004948067536942213,0.09114021148723972,0.04330218467989799,62.78158460156007,0.8742957692273602,0.7964427497328493,1.0,1.0,1,0.012084434273724298
20250723,AMZN,0.022850444862849262,0.07294256099087115,0.02773668138508545,63.797307672604255,0.667823570750428,0.8267268134916524,1.0,1.0,1,0.009241511601962848
20250724,AMZN,0.03729672441760612,0.09547615316717217,0.05050981244597241,68.27713582830805,0.9994442782028812,1.0,1.0,1.0,0,-0.0015607855643253732
20250725,AMZN,0.023482056533566054,0.06595434619685636,0.024720143930253125,66.50026660326981,0.6862730569447857,0.9534227112884232,1.0,1.0,1,0.0010300991138998405
20250728,AMZN,0.01522019270792252,0.04249883611589267,0.006672414829419271,68.03134234932466,0.7071464812067799,0.9625248371057333,1.0,1.0,0,-0.007275207508256942
20250729,AMZN,0.015562462158243529,0.05296501731854142,0.024786637157613978,63.88533499614277,0.9382998328291119,0.8225136842765708,1.0,1.0,1,0.01842517657106746
20250730,AMZN,0.008322787731182002,0.04413496975062481,0.016918968323695438,62.01050905727478,0.9262547299468292,0.7477775388344319,1.0,1.0,0,-0.04699487669149427
20250731,AMZN,0.008095443816044323,0.06452347471604347,0.045779025970671405,66.99679112005865,2.6558568426603335,0.9377647482141921,1.0,1.0,0,-0.09449806865529897
20250801,AMZN,-0.07211373256717657,-0.03876282852224899,-0.03297388974384652,39.453975885818174,2.783379423689555,0.0,0.0,0.0,0,-0.014709346157618874
20250804,AMZN,-0.09081146097059378,-0.052893038258612135,-0.06979375894923501,36.842167202300914,1.693672102109879,0.0,0.0,0.0,1,0.047815303976525
20250805,AMZN,-0.07471535828431519,-0.02557440096071384,-0.03787397895109634,39.751794699338696,1.1129128430281672,0.031557573524326886,0.0,0.0,1,0.037067416464281244
20250806,AMZN,-0.034232611317767,-0.0010335028960091197,-0.015006569675919179,49.88633600661217,1.163650580923203,0.37046455156104274,0.0,1.0,0,-0.005244068701994786
20250807,AMZN,-0.04690101105853217,0.003914381343826712,-0.006360054462929643,50.74115271199298,0.8525743583907346,0.40079491562012437,0.0,1.0,0,-0.014006167460722252
20250808,AMZN,0.03697323604845759,-0.010354643084236392,-0.03209867430335478,50.24588571390817,0.7052936545176668,0.38856715754689075,0.0,1.0,0,-0.014126023544590915
20250811,AMZN,0.04559418584246755,-0.01945145705241491,-0.03723286532607961,48.63101916638333,0.6799145976286071,0.34413977150249103,0.0,1.0,1,0.0006254796630231763
20250812,AMZN,0.03611696477521931,-0.021559552689301653,-0.05459076973294963,48.84754857918789,0.7969814588186882,0.3613711453498852,0.0,1.0,1,0.03942390284988173
20250813,AMZN,0.010121002315278016,0.006138245899016681,-0.02697518231472773,52.7465042549321,0.7850079085004984,0.47819673911040583,0.0,1.0,1,0.031060338755708794
